Reciprocal In Out
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
47.0 54.0 197.0
7.0 0.0 1.0
27.0 1.0 6.0
1.0 0.0 1.0
2.0 1.0 1.0
3.0 0.0 1.0
1.0 0.0 0.0
2.0 0.0 1.0
5.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
27.0 0.0 1.0
8.0 0.0 0.0
2.0 1.0 1.0
1.0 0.0 0.0
4.0 1.0 2.0
4.0 0.0 0.0
9.0 1.0 7.0
7.0 1.0 1.0
16.0 1.0 1.0
6.0 1.0 12.0
1.0 0.0 0.0
35.0 25.0 3.0
19.0 1.0 44.0
4.0 1.0 2.0
2.0 0.0 1.0
38.0 0.0 0.0
10.0 1.0 0.0
9.0 0.0 3.0
2.0 0.0 0.0
2.0 0.0 4.0
2.0 0.0 0.0
6.0 1.0 1.0
44.0 8.0 12.0
1.0 0.0 0.0
7.0 1.0 1.0
2.0 0.0 1.0
7.0 1.0 113.0
1.0 0.0 0.0
13.0 1.0 1.0
0.0 0.0 0.0
18.0 0.0 14.0
12.0 15.0 20.0
2.0 0.0 0.0
6.0 1.0 0.0
10.0 1.0 0.0
2.0 3.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
27.0 17.0 31.0
1.0 0.0 0.0
23.0 13.0 2.0
14.0 3.0 104.0
1.0 0.0 0.0
2.0 0.0 0.0
4.0 0.0 0.0
14.0 1.0 1.0
1.0 0.0 1.0
1.0 0.0 5.0
6.0 1.0 14.0
9.0 1.0 11.0
6.0 6.0 21.0
1.0 0.0 0.0
2.0 0.0 0.0
33.0 4.0 96.0
4.0 0.0 1.0
7.0 5.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
13.0 9.0 61.0
2.0 0.0 0.0
1.0 0.0 0.0
18.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 5.0 1.0
19.0 5.0 88.0
31.0 1.0 14.0
11.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 1.0
23.0 0.0 96.0
1.0 0.0 1.0
0.0 0.0 0.0
9.0 0.0 0.0
1.0 0.0 0.0
41.0 20.0 60.0
1.0 0.0 0.0
7.0 5.0 2.0
1.0 0.0 0.0
33.0 7.0 12.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
10.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 0.0
0.0 0.0 0.0
6.0 1.0 0.0
1.0 0.0 0.0
32.0 11.0 141.0
6.0 0.0 0.0
1.0 1.0 6.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
14.0 1.0 1.0
15.0 1.0 2.0
1.0 0.0 0.0
6.0 0.0 1.0
0.0 0.0 0.0
6.0 0.0 1.0
0.0 0.0 0.0
4.0 1.0 1.0
12.0 1.0 370.0
0.0 0.0 0.0
2.0 1.0 18.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
6.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 3.0
2.0 1.0 3.0
1.0 0.0 0.0
8.0 15.0 91.0
5.0 7.0 4.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
43.0 3.0 41.0
4.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 1.0 9.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
6.0 0.0 1.0
0.0 0.0 0.0
13.0 2.0 0.0
1.0 1.0 1.0
1.0 5.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
14.0 1.0 0.0
3.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
15.0 1.0 3.0
12.0 8.0 17.0
1.0 0.0 0.0
3.0 1.0 0.0
34.0 4.0 103.0
0.0 0.0 0.0
1.0 0.0 1.0
9.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
23.0 1.0 79.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 1.0 1.0
2.0 1.0 1.0
1.0 0.0 1.0
1.0 0.0 0.0
14.0 1.0 3.0
11.0 1.0 2.0
21.0 1.0 1.0
4.0 5.0 29.0
2.0 0.0 0.0
10.0 1.0 1.0
0.0 0.0 0.0
5.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
6.0 1.0 1.0
1.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
4.0 1.0 11.0
0.0 0.0 0.0
11.0 0.0 0.0
32.0 1.0 4.0
0.0 0.0 0.0
6.0 2.0 22.0
7.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
3.0 1.0 0.0
8.0 13.0 54.0
6.0 15.0 22.0
7.0 1.0 2.0
4.0 0.0 1.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
16.0 20.0 80.0
38.0 1.0 1.0
0.0 0.0 0.0
12.0 2.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
61.0 10.0 22.0
5.0 1.0 8.0
0.0 0.0 0.0
4.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
11.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
11.0 1.0 1.0
3.0 0.0 1.0
0.0 0.0 0.0
3.0 0.0 0.0
4.0 0.0 1.0
5.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 1.0
4.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 0.0
4.0 0.0 0.0
9.0 19.0 1.0
5.0 0.0 0.0
3.0 1.0 0.0
0.0 0.0 0.0
14.0 9.0 8.0
6.0 0.0 0.0
15.0 1.0 35.0
4.0 1.0 1.0
3.0 1.0 19.0
1.0 0.0 0.0
2.0 0.0 0.0
13.0 0.0 6.0
29.0 3.0 16.0
0.0 0.0 0.0
13.0 4.0 7.0
12.0 7.0 0.0
23.0 5.0 1.0
8.0 3.0 11.0
4.0 0.0 5.0
6.0 1.0 1.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
24.0 1.0 216.0
0.0 0.0 0.0
0.0 0.0 0.0
8.0 1.0 1.0
2.0 0.0 1.0
1.0 0.0 0.0
4.0 1.0 1.0
2.0 0.0 0.0
15.0 1.0 5.0
8.0 2.0 1.0
1.0 0.0 0.0
14.0 2.0 41.0
0.0 0.0 0.0
16.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 2.0 18.0
0.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 1.0
1.0 0.0 1.0
1.0 1.0 0.0
1.0 0.0 0.0
16.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 0.0
1.0 0.0 0.0
7.0 4.0 0.0
41.0 5.0 13.0
0.0 0.0 0.0
6.0 2.0 1.0
6.0 0.0 0.0
1.0 0.0 1.0
3.0 1.0 0.0
4.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
2.0 0.0 0.0
3.0 0.0 1.0
3.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
9.0 0.0 0.0
11.0 1.0 15.0
1.0 1.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
11.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
19.0 3.0 83.0
1.0 0.0 0.0
2.0 0.0 3.0
19.0 3.0 4.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
3.0 0.0 1.0
1.0 0.0 0.0
2.0 1.0 9.0
7.0 1.0 0.0
4.0 0.0 15.0
2.0 1.0 1.0
4.0 0.0 1.0
1.0 0.0 0.0
11.0 16.0 1.0
4.0 1.0 3.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 1.0
8.0 0.0 10.0
4.0 0.0 1.0
1.0 0.0 0.0
7.0 0.0 0.0
31.0 3.0 1.0
2.0 0.0 1.0
10.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 39.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 0.0
0.0 0.0 0.0
19.0 1.0 225.0
26.0 5.0 95.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 3.0
6.0 2.0 13.0
8.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
13.0 1.0 9.0
1.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 15.0
3.0 1.0 27.0
2.0 0.0 0.0
1.0 0.0 2.0
1.0 0.0 1.0
41.0 14.0 212.0
11.0 3.0 5.0
1.0 1.0 2.0
1.0 0.0 1.0
5.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
34.0 28.0 139.0
0.0 0.0 0.0
17.0 1.0 53.0
1.0 0.0 0.0
1.0 0.0 0.0
9.0 3.0 38.0
1.0 0.0 0.0
19.0 1.0 45.0
5.0 3.0 14.0
2.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
15.0 1.0 1.0
14.0 2.0 42.0
79.0 36.0 209.0
1.0 0.0 0.0
26.0 1.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
3.0 0.0 1.0
8.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
23.0 1.0 18.0
16.0 1.0 3.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 5.0
5.0 1.0 3.0
10.0 0.0 13.0
1.0 0.0 0.0
4.0 1.0 1.0
2.0 1.0 1.0
11.0 1.0 38.0
1.0 0.0 0.0
17.0 1.0 1.0
17.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
13.0 1.0 4.0
5.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
20.0 0.0 14.0
2.0 0.0 0.0
75.0 40.0 347.0
0.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
23.0 0.0 1.0
4.0 0.0 1.0
3.0 0.0 0.0
1.0 0.0 0.0
21.0 1.0 1.0
1.0 0.0 0.0
6.0 5.0 1.0
1.0 0.0 0.0
14.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 2.0
38.0 1.0 216.0
1.0 0.0 0.0
21.0 1.0 37.0
1.0 0.0 0.0
15.0 1.0 1.0
1.0 1.0 1.0
1.0 0.0 0.0
3.0 0.0 1.0
0.0 0.0 0.0
21.0 18.0 46.0
2.0 0.0 0.0
46.0 9.0 34.0
21.0 1.0 66.0
9.0 3.0 2.0
1.0 0.0 0.0
3.0 0.0 1.0
1.0 0.0 0.0
3.0 0.0 0.0
28.0 12.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 2.0
14.0 5.0 136.0
1.0 0.0 1.0
7.0 1.0 30.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
23.0 4.0 44.0
11.0 1.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
15.0 2.0 9.0
1.0 1.0 0.0
6.0 2.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
2.0 0.0 1.0
3.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
33.0 18.0 24.0
7.0 1.0 168.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 3.0 1.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
7.0 0.0 1.0
22.0 6.0 32.0
2.0 0.0 0.0
3.0 2.0 1.0
30.0 8.0 3.0
1.0 0.0 0.0
3.0 0.0 0.0
4.0 0.0 3.0
1.0 0.0 0.0
4.0 1.0 147.0
2.0 0.0 0.0
1.0 0.0 0.0
10.0 9.0 12.0
27.0 1.0 8.0
0.0 0.0 0.0
8.0 3.0 0.0
1.0 0.0 0.0
37.0 13.0 238.0
29.0 1.0 70.0
1.0 0.0 0.0
31.0 7.0 14.0
1.0 0.0 1.0
3.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
11.0 1.0 0.0
0.0 0.0 0.0
6.0 2.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
9.0 0.0 6.0
2.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 0.0
14.0 5.0 3.0
0.0 0.0 0.0
1.0 0.0 0.0
19.0 7.0 234.0
0.0 0.0 0.0
1.0 0.0 1.0
28.0 3.0 18.0
7.0 1.0 1.0
1.0 0.0 0.0
13.0 1.0 4.0
0.0 0.0 0.0
5.0 1.0 5.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 1.0
2.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 1.0
0.0 0.0 0.0
9.0 1.0 1.0
1.0 0.0 0.0
7.0 0.0 1.0
2.0 0.0 0.0
1.0 0.0 0.0
5.0 2.0 54.0
2.0 0.0 0.0
12.0 9.0 13.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 2.0 1.0
2.0 0.0 1.0
6.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 1.0 1.0
4.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
13.0 9.0 6.0
1.0 0.0 0.0
1.0 0.0 0.0
10.0 0.0 1.0
4.0 1.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
4.0 0.0 0.0
7.0 0.0 0.0
5.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 10.0
3.0 1.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
43.0 12.0 27.0
13.0 1.0 0.0
15.0 0.0 1.0
3.0 0.0 1.0
4.0 0.0 1.0
1.0 0.0 1.0
1.0 0.0 0.0
7.0 0.0 1.0
5.0 7.0 1.0
3.0 0.0 0.0
3.0 1.0 1.0
2.0 0.0 1.0
0.0 0.0 0.0
2.0 0.0 0.0
11.0 1.0 3.0
4.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
9.0 9.0 1.0
7.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
11.0 0.0 0.0
1.0 0.0 0.0
21.0 1.0 14.0
77.0 13.0 139.0
1.0 1.0 0.0
6.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 1.0
3.0 1.0 0.0
3.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 6.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 2.0
5.0 0.0 0.0
10.0 29.0 57.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 1.0 23.0
5.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 1.0
5.0 0.0 1.0
6.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
7.0 0.0 27.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 6.0 18.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 4.0
43.0 5.0 178.0
6.0 5.0 2.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 0.0
12.0 3.0 7.0
1.0 2.0 6.0
3.0 2.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
25.0 12.0 113.0
9.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 1.0
17.0 6.0 1.0
3.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 1.0
98.0 34.0 429.0
1.0 0.0 0.0
0.0 0.0 0.0
13.0 2.0 1.0
0.0 0.0 0.0
6.0 0.0 1.0
3.0 0.0 1.0
48.0 9.0 209.0
13.0 0.0 20.0
1.0 0.0 0.0
3.0 0.0 0.0
2.0 1.0 1.0
1.0 2.0 0.0
0.0 0.0 0.0
15.0 0.0 0.0
11.0 0.0 0.0
54.0 10.0 128.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 3.0
1.0 0.0 0.0
2.0 1.0 3.0
0.0 0.0 0.0
15.0 1.0 5.0
1.0 0.0 0.0
2.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 1.0
5.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
10.0 2.0 0.0
1.0 0.0 0.0
5.0 0.0 0.0
16.0 7.0 135.0
2.0 0.0 1.0
1.0 0.0 0.0
33.0 1.0 5.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
23.0 1.0 1.0
39.0 3.0 44.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
12.0 0.0 1.0
4.0 1.0 6.0
7.0 1.0 0.0
3.0 0.0 0.0
21.0 4.0 5.0
24.0 2.0 62.0
3.0 0.0 5.0
3.0 0.0 9.0
9.0 0.0 43.0
1.0 0.0 0.0
17.0 7.0 77.0
0.0 0.0 0.0
9.0 1.0 10.0
1.0 0.0 0.0
2.0 0.0 6.0
1.0 0.0 0.0
5.0 1.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 1.0
1.0 0.0 0.0
6.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
10.0 1.0 8.0
1.0 0.0 0.0
3.0 2.0 1.0
1.0 0.0 0.0
1.0 0.0 1.0
8.0 1.0 2.0
7.0 1.0 51.0
39.0 5.0 276.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
82.0 32.0 18.0
1.0 0.0 0.0
19.0 1.0 15.0
12.0 1.0 1.0
5.0 0.0 0.0
7.0 0.0 1.0
8.0 2.0 61.0
1.0 0.0 0.0
10.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
22.0 2.0 15.0
13.0 3.0 0.0
1.0 0.0 0.0
3.0 1.0 0.0
13.0 12.0 151.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
19.0 21.0 1.0
4.0 0.0 0.0
11.0 1.0 1.0
0.0 0.0 0.0
11.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 1.0 0.0
1.0 0.0 0.0
32.0 3.0 82.0
1.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 1.0 0.0
52.0 8.0 433.0
3.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
6.0 1.0 1.0
1.0 0.0 0.0
3.0 1.0 2.0
2.0 0.0 1.0
6.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 1.0
1.0 0.0 1.0
2.0 2.0 2.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
15.0 3.0 22.0
2.0 0.0 1.0
23.0 12.0 14.0
3.0 0.0 0.0
1.0 0.0 1.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
21.0 7.0 9.0
1.0 0.0 0.0
20.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
11.0 0.0 8.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
20.0 1.0 22.0
81.0 17.0 7.0
6.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
2.0 0.0 2.0
2.0 0.0 0.0
1.0 0.0 1.0
3.0 0.0 4.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 1.0
3.0 1.0 1.0
5.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 1.0
10.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
12.0 2.0 1.0
4.0 0.0 0.0
8.0 1.0 5.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 1.0
1.0 0.0 1.0
5.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 2.0
3.0 5.0 1.0
5.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
40.0 5.0 194.0
1.0 0.0 0.0
4.0 1.0 0.0
3.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
11.0 1.0 3.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
22.0 2.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 1.0
0.0 0.0 0.0
18.0 35.0 26.0
1.0 0.0 0.0
3.0 0.0 0.0
6.0 0.0 0.0
19.0 13.0 199.0
7.0 2.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
11.0 1.0 4.0
1.0 0.0 0.0
21.0 1.0 151.0
11.0 2.0 0.0
3.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
5.0 2.0 7.0
12.0 0.0 1.0
1.0 0.0 0.0
4.0 1.0 1.0
1.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
5.0 2.0 1.0
6.0 0.0 18.0
132.0 92.0 750.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
20.0 4.0 7.0
1.0 0.0 0.0
1.0 0.0 1.0
6.0 1.0 1.0
1.0 0.0 0.0
8.0 4.0 3.0
6.0 0.0 1.0
0.0 0.0 0.0
8.0 7.0 15.0
0.0 0.0 0.0
58.0 23.0 234.0
10.0 6.0 0.0
11.0 0.0 1.0
1.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
15.0 2.0 5.0
2.0 0.0 0.0
2.0 0.0 0.0
11.0 0.0 1.0
3.0 1.0 0.0
2.0 0.0 0.0
4.0 1.0 3.0
29.0 13.0 49.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 2.0 5.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
19.0 3.0 2.0
3.0 1.0 1.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
9.0 0.0 2.0
0.0 0.0 0.0
3.0 1.0 3.0
0.0 0.0 0.0
17.0 1.0 13.0
1.0 0.0 0.0
17.0 1.0 2.0
23.0 11.0 47.0
15.0 0.0 12.0
1.0 0.0 0.0
5.0 2.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
6.0 1.0 1.0
2.0 1.0 0.0
4.0 0.0 0.0
2.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 34.0
0.0 1.0 0.0
0.0 0.0 0.0
16.0 2.0 1.0
5.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
70.0 25.0 272.0
1.0 0.0 0.0
11.0 12.0 1.0
2.0 0.0 0.0
4.0 0.0 5.0
2.0 1.0 0.0
15.0 1.0 3.0
5.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 1.0
1.0 0.0 0.0
12.0 3.0 8.0
1.0 0.0 0.0
